,Date,AAPL,BAC,JPM,MSFT,NFLX,NIO,SPX,V
0,2015-12-31,24.182106018066406,15.252998352050781,57.035701751708984,50.62727355957031,114.37999725341797,,0.004999999888241291,74.81871032714844
1,2016-01-04,24.202783584594727,14.890482902526855,55.322635650634766,50.006744384765625,109.95999908447266,,0.004999999888241291,73.03384399414062
2,2016-01-05,23.59627914428711,14.890482902526855,55.418296813964844,50.23487854003906,107.66000366210938,,0.004999999888241291,73.58378601074219
3,2016-01-06,23.13450813293457,14.573277473449707,54.61827850341797,49.32234573364258,117.68000030517578,,0.009999999776482582,72.61900329589844
4,2016-01-07,22.15812110900879,14.047624588012695,52.409549713134766,47.606788635253906,114.55999755859375,,0.004999999888241291,71.19112396240234
5,2016-01-08,22.27529525756836,13.775733947753906,51.23561477661133,47.75279235839844,111.38999938964844,,0.009999999776482582,70.31317901611328
6,2016-01-11,22.63597869873047,13.87542724609375,51.15735626220703,47.72541046142578,114.97000122070312,,0.009999999776482582,71.31655883789062
7,2016-01-12,22.964500427246094,13.87542724609375,51.2703971862793,48.16342544555664,116.58000183105469,,0.004000000189989805,72.126953125
8,2016-01-13,22.374074935913086,13.503843307495117,49.86167526245117,47.12314987182617,106.55999755859375,,0.009999999776482582,70.52542877197266
9,2016-01-14,22.863412857055664,13.585413932800293,50.609519958496094,48.464576721191406,107.05999755859375,,0.004000000189989805,71.20079040527344
10,2016-01-15,22.314340591430664,13.105074882507324,49.60081100463867,46.530006408691406,104.04000091552734,,0.004000000189989805,69.30015563964844
11,2016-01-19,22.206371307373047,12.90568733215332,49.5747184753418,46.137611389160156,107.88999938964844,,0.009999999776482582,68.87566375732422
12,2016-01-20,22.236236572265625,12.407224655151367,48.270347595214844,46.347496032714844,107.73999786376953,,0.009999999776482582,68.19066619873047
13,2016-01-21,22.12366485595703,12.108145713806152,48.04426193237305,46.064605712890625,102.3499984741211,,0.004000000189989805,69.03968048095703
14,2016-01-22,23.299917221069336,12.289405822753906,49.522544860839844,47.71628952026367,100.72000122070312,,0.009999999776482582,70.13953399658203
15,2016-01-25,22.84503936767578,11.745626449584961,48.400787353515625,47.26001739501953,99.12000274658203,,0.009999999776482582,69.21331787109375
16,2016-01-26,22.971391677856445,12.062829971313477,49.635597229003906,47.606788635253906,97.83000183105469,,0.004000000189989805,69.34840393066406
17,2016-01-27,21.462018966674805,12.108145713806152,49.60081100463867,46.7398796081543,91.1500015258789,,0.004000000189989805,68.41254425048828
18,2016-01-28,21.61594581604004,12.262216567993164,49.809505462646484,47.506404876708984,94.41000366210938,,0.009999999776482582,66.88821411132812
19,2016-01-29,22.36258888244629,12.815057754516602,51.73997116088867,50.271385192871094,91.83999633789062,,0.009999999776482582,71.8664779663086
20,2016-02-01,22.15353012084961,12.651923179626465,51.183448791503906,49.92461395263672,94.08999633789062,,0.009999999776482582,71.76034545898438
21,2016-02-02,21.70554542541504,11.990325927734375,49.59211349487305,48.36418533325195,91.48999786376953,,0.009999999776482582,70.81487274169922
22,2016-02-03,22.135150909423828,11.809067726135254,49.92255401611328,47.59765625,90.73999786376953,,0.009999999776482582,71.76034545898438
23,2016-02-04,22.313005447387695,12.008452415466309,50.7834358215332,47.451663970947266,89.70999908447266,,0.009999999776482582,71.08500671386719
24,2016-02-05,21.71706771850586,11.736564636230469,50.21820831298828,45.77260208129883,82.79000091552734,,0.009999999776482582,69.02037811279297
25,2016-02-08,21.945741653442383,11.120279312133789,49.166019439697266,45.08818817138672,83.31999969482422,,0.004999999888241291,65.38316345214844
26,2016-02-09,21.941125869750977,11.056838035583496,48.870357513427734,44.96956253051758,86.12999725341797,,0.009999999776482582,65.92344665527344
27,2016-02-10,21.774816513061523,10.857453346252441,48.279048919677734,45.36195755004883,88.44999694824219,,0.009999999776482582,67.81829071044922
28,2016-02-11,21.643157958984375,10.114288330078125,46.14858627319336,45.34370422363281,86.3499984741211,,0.004000000189989805,66.19412994384766
29,2016-02-12,21.71014404296875,10.830265045166016,49.992122650146484,46.082862854003906,87.4000015258789,,0.009999999776482582,68.0793228149414
30,2016-02-16,22.322242736816406,11.102152824401855,50.73995590209961,46.95599365234375,89.05000305175781,,0.009999999776482582,68.73670196533203
31,2016-02-17,22.664104461669922,11.383106231689453,51.10517883300781,48.178375244140625,94.76000213623047,,0.009999999776482582,69.77318572998047
32,2016-02-18,22.23447036743164,11.093090057373047,50.2703857421875,47.966983795166016,90.48999786376953,,0.009999999776482582,69.00794982910156
33,2016-02-19,22.18365478515625,10.993398666381836,50.27907943725586,47.62691879272461,89.2300033569336,,0.009999999776482582,69.28885650634766
34,2016-02-22,22.377683639526367,11.364980697631836,50.9312629699707,48.3897590637207,91.93000030517578,,0.004999999888241291,70.77090454101562
35,2016-02-23,21.871828079223633,11.020586013793945,48.80079650878906,47.03870391845703,89.12000274658203,,0.009999999776482582,69.88943481445312
36,2016-02-24,22.1975154876709,10.993398666381836,48.81818389892578,47.20413589477539,91.61000061035156,,0.004999999888241291,69.59882354736328
37,2016-02-25,22.349964141845703,11.165594100952148,49.5747184753418,47.88426971435547,94.52999877929688,,0.004999999888241291,70.97433471679688
38,2016-02-26,22.38460922241211,11.509990692138672,50.035587310791016,47.148990631103516,94.79000091552734,,0.004999999888241291,70.45124816894531
39,2016-02-29,22.333799362182617,11.346854209899902,48.95730972290039,46.76298141479492,93.41000366210938,,0.004999999888241291,70.12190246582031
40,2016-03-01,23.22077751159668,11.954075813293457,51.47909927368164,48.32542419433594,98.30000305175781,,0.004999999888241291,72.3014144897461
41,2016-03-02,23.271589279174805,12.199705123901367,51.966060638427734,48.66547393798828,97.61000061035156,,0.004999999888241291,71.97206115722656
42,2016-03-03,23.44482421875,12.281583786010742,52.139976501464844,48.11402893066406,97.93000030517578,,0.009999999776482582,71.59429931640625
43,2016-03-04,23.793609619140625,12.317972183227539,52.218238830566406,47.819915771484375,101.58000183105469,,0.004999999888241291,71.58460235595703
44,2016-03-07,23.53029441833496,12.30887508392334,52.122581481933594,46.90083694458008,95.48999786376953,,0.004999999888241291,69.68600463867188
45,2016-03-08,23.33626365661621,11.881295204162598,51.113868713378906,47.470672607421875,96.2300033569336,,0.009999999776482582,68.40737915039062
46,2016-03-09,23.357053756713867,11.95407485961914,51.40953063964844,48.56439208984375,98.0,,0.009999999776482582,68.46548461914062
47,2016-03-10,23.368602752685547,12.072340965270996,50.96604919433594,47.83830642700195,97.36000061035156,,0.004999999888241291,68.0198974609375
48,2016-03-11,23.62037467956543,12.545409202575684,51.60083770751953,48.77577590942383,97.66000366210938,,0.009999999776482582,69.3857192993164
49,2016-03-14,23.68042755126953,12.408947944641113,51.40953063964844,48.867679595947266,98.12999725341797,,0.009999999776482582,69.25010681152344
50,2016-03-15,24.1562557220459,12.345268249511719,51.47909927368164,49.253692626953125,97.86000061035156,,0.004999999888241291,69.65695190429688
51,2016-03-16,24.477323532104492,12.108729362487793,51.23561477661133,49.95219421386719,99.3499984741211,,0.009999999776482582,70.1025390625
52,2016-03-17,24.438053131103516,12.190608978271484,51.08778762817383,50.23711395263672,99.72000122070312,,0.006000000052154064,70.84839630126953
53,2016-03-18,24.465770721435547,12.545409202575684,52.5921630859375,49.16178512573242,101.12000274658203,,0.004999999888241291,71.4683609008789
54,2016-03-21,24.46346664428711,12.590897560119629,52.57476806640625,49.5018424987793,101.05999755859375,,0.009999999776482582,71.45867156982422
55,2016-03-22,24.65056037902832,12.518117904663086,52.38344955444336,49.694854736328125,99.83999633789062,,0.009999999776482582,70.6740493774414
